State,County,Lithium mcg/L,Primary water use
MARYLAND,QUEEN ANNE'S,61.9,DOMESTIC
MARYLAND,QUEEN ANNE'S,20.1,DOMESTIC
MARYLAND,QUEEN ANNE'S,1.9,DOMESTIC
MARYLAND,QUEEN ANNE'S,1.8,UNUSED
MARYLAND,SOMERSET,10.4,UNUSED
MARYLAND,SOMERSET,8.9,UNUSED
MARYLAND,SOMERSET,5.0,IRRIGATION
MARYLAND,TALBOT,2.8,DOMESTIC
MARYLAND,TALBOT,0.5,UNUSED
MARYLAND,WASHINGTON,10.8,DOMESTIC
MARYLAND,WASHINGTON,4.1,DOMESTIC
MARYLAND,WASHINGTON,1.4,DOMESTIC
MARYLAND,WICOMICO,8.5,UNUSED
MARYLAND,WICOMICO,2.8,DOMESTIC
MARYLAND,WORCESTER,10.5,UNUSED
MARYLAND,WORCESTER,4.0,UNUSED
MARYLAND,WORCESTER,3.0,UNUSED
MARYLAND,WORCESTER,1.7,UNUSED
MARYLAND,WORCESTER,0.7,UNUSED
MARYLAND,WORCESTER,0.3,UNUSED
MASSACHUSETTS,BERKSHIRE,1.1,DOMESTIC
MASSACHUSETTS,BERKSHIRE,0.8,DOMESTIC
MASSACHUSETTS,BRISTOL,29.3,UNUSED
MASSACHUSETTS,BRISTOL,6.0,UNUSED
MASSACHUSETTS,BRISTOL,6.0,UNUSED
MASSACHUSETTS,BRISTOL,3.5,UNUSED
MASSACHUSETTS,BRISTOL,2.7,UNUSED
MASSACHUSETTS,BRISTOL,2.6,DOMESTIC
MASSACHUSETTS,BRISTOL,1.9,PUBLIC SUPPLY
MASSACHUSETTS,BRISTOL,1.8,PUBLIC SUPPLY
MASSACHUSETTS,ESSEX,21.3,DOMESTIC
MASSACHUSETTS,ESSEX,6.8,PUBLIC SUPPLY
MASSACHUSETTS,ESSEX,6.0,UNUSED
MASSACHUSETTS,ESSEX,4.9,UNUSED
MASSACHUSETTS,ESSEX,3.5,UNUSED
MASSACHUSETTS,ESSEX,3.0,PUBLIC SUPPLY
MASSACHUSETTS,ESSEX,2.2,PUBLIC SUPPLY
MASSACHUSETTS,ESSEX,1.0,PUBLIC SUPPLY
MASSACHUSETTS,HAMPDEN,9.9,UNUSED
MASSACHUSETTS,HAMPDEN,4.7,UNUSED
MASSACHUSETTS,HAMPDEN,2.7,DOMESTIC
MASSACHUSETTS,HAMPDEN,2.0,DOMESTIC
MASSACHUSETTS,HAMPDEN,1.3,DOMESTIC
MASSACHUSETTS,HAMPDEN,0.5,UNUSED
MASSACHUSETTS,HAMPDEN,0.5,UNUSED
MASSACHUSETTS,HAMPDEN,0.5,UNUSED
MASSACHUSETTS,HAMPDEN,0.4,UNUSED
MASSACHUSETTS,HAMPDEN,0.4,UNUSED
MASSACHUSETTS,HAMPSHIRE,0.9,DOMESTIC
MASSACHUSETTS,MIDDLESEX,6.0,UNUSED
MASSACHUSETTS,MIDDLESEX,6.0,UNUSED
MASSACHUSETTS,MIDDLESEX,6.0,UNUSED
MASSACHUSETTS,MIDDLESEX,4.2,UNUSED
MASSACHUSETTS,MIDDLESEX,3.9,UNUSED
MASSACHUSETTS,MIDDLESEX,3.9,UNUSED
MASSACHUSETTS,MIDDLESEX,3.6,PUBLIC SUPPLY
MASSACHUSETTS,MIDDLESEX,2.7,PUBLIC SUPPLY
MASSACHUSETTS,MIDDLESEX,1.0,PUBLIC SUPPLY
MASSACHUSETTS,MIDDLESEX,0.3,PUBLIC SUPPLY
MASSACHUSETTS,NORFOLK,6.0,UNUSED
MASSACHUSETTS,NORFOLK,0.8,PUBLIC SUPPLY
MASSACHUSETTS,NORFOLK,0.5,PUBLIC SUPPLY
MASSACHUSETTS,PLYMOUTH,11.7,UNUSED
MASSACHUSETTS,PLYMOUTH,8.2,UNUSED
MASSACHUSETTS,PLYMOUTH,6.0,UNUSED
MASSACHUSETTS,PLYMOUTH,6.0,UNUSED
MASSACHUSETTS,PLYMOUTH,6.0,UNUSED
MASSACHUSETTS,PLYMOUTH,6.0,UNUSED
MASSACHUSETTS,PLYMOUTH,6.0,UNUSED
MASSACHUSETTS,PLYMOUTH,4.0,UNUSED
MASSACHUSETTS,PLYMOUTH,4.0,DOMESTIC
MASSACHUSETTS,PLYMOUTH,3.5,UNUSED
MASSACHUSETTS,PLYMOUTH,2.4,UNUSED
MASSACHUSETTS,PLYMOUTH,2.1,UNUSED
MASSACHUSETTS,PLYMOUTH,1.3,PUBLIC SUPPLY
MASSACHUSETTS,PLYMOUTH,0.6,UNUSED
MASSACHUSETTS,PLYMOUTH,0.5,PUBLIC SUPPLY
MASSACHUSETTS,PLYMOUTH,0.4,PUBLIC SUPPLY
MASSACHUSETTS,PLYMOUTH,0.3,PUBLIC SUPPLY
MASSACHUSETTS,WORCESTER,6.0,UNUSED
MASSACHUSETTS,WORCESTER,0.5,DOMESTIC
MICHIGAN,DELTA,11.0,DOMESTIC
MICHIGAN,DELTA,10.3,INSTITUTIONAL
MICHIGAN,DELTA,4.7,DOMESTIC
MICHIGAN,HILLSDALE,6.5,DOMESTIC
MICHIGAN,HILLSDALE,5.9,DOMESTIC
MICHIGAN,HILLSDALE,5.5,DOMESTIC
MICHIGAN,HILLSDALE,2.6,DOMESTIC
MICHIGAN,IRON,3.2,DOMESTIC
MICHIGAN,IRON,2.9,DOMESTIC
MICHIGAN,IRON,0.9,DOMESTIC
MICHIGAN,LAPEER,28.3,DOMESTIC
MICHIGAN,LAPEER,8.3,DOMESTIC
MICHIGAN,LAPEER,3.5,DOMESTIC
MICHIGAN,LENAWEE,15.5,DOMESTIC
MICHIGAN,LENAWEE,5.9,OTHER
MICHIGAN,LENAWEE,5.4,DOMESTIC
MICHIGAN,LIVINGSTON,7.0,DOMESTIC
MICHIGAN,LIVINGSTON,4.3,UNUSED
MICHIGAN,LIVINGSTON,4.3,UNUSED
MICHIGAN,LIVINGSTON,3.4,UNUSED
MICHIGAN,LIVINGSTON,2.6,UNUSED
MICHIGAN,LIVINGSTON,2.6,UNUSED
MICHIGAN,LIVINGSTON,2.6,DOMESTIC
MICHIGAN,LIVINGSTON,2.1,UNUSED
MICHIGAN,LIVINGSTON,2.1,UNUSED
MICHIGAN,LIVINGSTON,1.5,UNUSED
MICHIGAN,LIVINGSTON,1.0,UNUSED
MICHIGAN,MACOMB,3.2,DOMESTIC
MICHIGAN,MACOMB,1.2,DOMESTIC
MICHIGAN,MACOMB,0.6,UNUSED
MICHIGAN,MACOMB,0.3,UNUSED
MICHIGAN,MARQUETTE,3.3,DOMESTIC
MICHIGAN,MARQUETTE,1.1,DOMESTIC
MICHIGAN,MARQUETTE,0.6,DOMESTIC
MICHIGAN,MARQUETTE,0.5,DOMESTIC
MICHIGAN,MENOMINEE,61.5,DOMESTIC
MICHIGAN,MENOMINEE,7.7,DOMESTIC
MICHIGAN,MENOMINEE,3.4,PUBLIC SUPPLY
MICHIGAN,MENOMINEE,1.3,DOMESTIC
MICHIGAN,OAKLAND,10.8,DOMESTIC
MICHIGAN,OAKLAND,7.0,UNUSED
MICHIGAN,OAKLAND,6.4,DOMESTIC
MICHIGAN,OAKLAND,5.7,DOMESTIC
MICHIGAN,OAKLAND,5.3,UNUSED
MICHIGAN,OAKLAND,4.2,UNUSED
MICHIGAN,OAKLAND,4.0,UNUSED
MICHIGAN,OAKLAND,4.0,UNUSED
MICHIGAN,OAKLAND,3.8,UNUSED
MICHIGAN,OAKLAND,2.9,UNUSED
MICHIGAN,OAKLAND,2.5,UNUSED
MICHIGAN,OAKLAND,2.4,UNUSED
MICHIGAN,OAKLAND,2.3,UNUSED
MICHIGAN,OAKLAND,2.3,UNUSED
MICHIGAN,OAKLAND,2.3,UNUSED
MICHIGAN,OAKLAND,2.0,UNUSED
MICHIGAN,OAKLAND,2.0,UNUSED
MICHIGAN,OAKLAND,1.9,UNUSED
MICHIGAN,OAKLAND,1.8,UNUSED
MICHIGAN,OAKLAND,1.3,UNUSED
MICHIGAN,OAKLAND,1.2,UNUSED
MICHIGAN,OAKLAND,1.2,UNUSED
MICHIGAN,OAKLAND,0.6,UNUSED
MICHIGAN,OAKLAND,0.4,DOMESTIC
MICHIGAN,SANILAC,15.0,DOMESTIC
MICHIGAN,SANILAC,13.3,DOMESTIC
MICHIGAN,ST CLAIR,8.3,DOMESTIC
MICHIGAN,WASHTENAW,11.1,UNUSED
MICHIGAN,WASHTENAW,5.1,DOMESTIC
MICHIGAN,WASHTENAW,4.9,DOMESTIC
MICHIGAN,WASHTENAW,3.0,UNUSED
MICHIGAN,WASHTENAW,2.9,UNUSED
MICHIGAN,WASHTENAW,2.8,UNUSED
MICHIGAN,WASHTENAW,2.6,DOMESTIC
MICHIGAN,WASHTENAW,2.5,UNUSED
MINNESOTA,ANOKA,8.3,UNUSED
MINNESOTA,ANOKA,4.2,UNUSED
MINNESOTA,ANOKA,3.7,UNUSED
MINNESOTA,ANOKA,3.2,UNUSED
MINNESOTA,ANOKA,1.9,UNUSED
MINNESOTA,ANOKA,1.8,UNUSED
MINNESOTA,ANOKA,1.4,UNUSED
MINNESOTA,ANOKA,1.0,UNUSED
MINNESOTA,ANOKA,1.0,UNUSED
MINNESOTA,BECKER,16.0,UNUSED
MINNESOTA,BECKER,15.0,DOMESTIC
MINNESOTA,BECKER,7.0,DOMESTIC
MINNESOTA,BECKER,6.0,DOMESTIC
MINNESOTA,CLEARWATER,10.0,UNUSED
MINNESOTA,CLEARWATER,4.0,UNUSED
MINNESOTA,CLEARWATER,4.0,UNUSED
MINNESOTA,DAKOTA,4.2,DOMESTIC
MINNESOTA,DAKOTA,3.7,DOMESTIC
MINNESOTA,DAKOTA,3.3,DOMESTIC
MINNESOTA,DAKOTA,3.0,DOMESTIC
MINNESOTA,DAKOTA,2.2,DOMESTIC
MINNESOTA,DAKOTA,1.9,DOMESTIC
MINNESOTA,DAKOTA,0.3,DOMESTIC
MINNESOTA,DODGE,1.1,UNUSED
MINNESOTA,GOODHUE,7.9,DOMESTIC
MINNESOTA,HENNEPIN,15.4,UNUSED
MINNESOTA,HENNEPIN,13.0,UNUSED
MINNESOTA,HENNEPIN,9.6,UNUSED
MINNESOTA,HENNEPIN,8.0,UNUSED
MINNESOTA,HENNEPIN,6.6,UNUSED
MINNESOTA,HENNEPIN,6.6,UNUSED
MINNESOTA,HENNEPIN,6.2,UNUSED
MINNESOTA,HENNEPIN,6.1,UNUSED
MINNESOTA,HENNEPIN,6.1,UNUSED
MINNESOTA,HENNEPIN,5.2,UNUSED
MINNESOTA,HENNEPIN,5.1,UNUSED
MINNESOTA,HENNEPIN,4.3,UNUSED
MINNESOTA,HENNEPIN,4.1,UNUSED
MINNESOTA,HENNEPIN,4.1,UNUSED
MINNESOTA,HENNEPIN,3.9,UNUSED
MINNESOTA,HENNEPIN,3.3,UNUSED
MINNESOTA,HENNEPIN,3.1,UNUSED
MINNESOTA,HENNEPIN,2.7,UNUSED
MINNESOTA,HENNEPIN,1.7,UNUSED
MINNESOTA,HENNEPIN,1.4,UNUSED
MINNESOTA,HENNEPIN,0.5,UNUSED
MINNESOTA,MAHNOMEN,25.0,DOMESTIC
MINNESOTA,MAHNOMEN,6.0,DOMESTIC
MINNESOTA,MOWER,9.3,DOMESTIC
MINNESOTA,MOWER,4.1,UNUSED
MINNESOTA,OTTER TAIL,20.0,DOMESTIC
MINNESOTA,SCOTT,22.3,DOMESTIC
MINNESOTA,SHERBURNE,5.1,DOMESTIC
MINNESOTA,SHERBURNE,4.5,DOMESTIC
MINNESOTA,SHERBURNE,2.9,UNUSED
MINNESOTA,SHERBURNE,2.6,UNUSED
MINNESOTA,SHERBURNE,2.6,UNUSED
MINNESOTA,SHERBURNE,2.5,UNUSED
MINNESOTA,SHERBURNE,2.3,UNUSED
MINNESOTA,SHERBURNE,2.3,UNUSED
MINNESOTA,SHERBURNE,2.0,UNUSED
MINNESOTA,SHERBURNE,2.0,UNUSED
MINNESOTA,SHERBURNE,2.0,UNUSED
MINNESOTA,SHERBURNE,1.9,UNUSED
MINNESOTA,SHERBURNE,1.9,UNUSED
MINNESOTA,SHERBURNE,1.8,UNUSED
MINNESOTA,SHERBURNE,1.8,UNUSED
MINNESOTA,SHERBURNE,1.7,UNUSED
MINNESOTA,SHERBURNE,1.6,UNUSED
MINNESOTA,SHERBURNE,1.6,UNUSED
MINNESOTA,SHERBURNE,1.5,UNUSED
MINNESOTA,SHERBURNE,1.4,UNUSED
MINNESOTA,SHERBURNE,1.3,UNUSED
MINNESOTA,SHERBURNE,1.3,UNUSED
MINNESOTA,SHERBURNE,1.2,UNUSED
MINNESOTA,SHERBURNE,1.1,UNUSED
MINNESOTA,SHERBURNE,1.1,UNUSED
MINNESOTA,SHERBURNE,0.9,UNUSED
MINNESOTA,SHERBURNE,0.6,UNUSED
MINNESOTA,SHERBURNE,0.6,UNUSED
MINNESOTA,SHERBURNE,0.4,UNUSED
MINNESOTA,WASHINGTON,7.1,DOMESTIC
MINNESOTA,WASHINGTON,5.0,DOMESTIC
MINNESOTA,WASHINGTON,3.7,DOMESTIC
MINNESOTA,WASHINGTON,3.5,DOMESTIC
MINNESOTA,WASHINGTON,1.2,DOMESTIC
MINNESOTA,WRIGHT,3.8,UNUSED
MISSISSIPPI,AMITE,0.4,DOMESTIC
MISSISSIPPI,AMITE,0.3,DOMESTIC
MISSISSIPPI,CARROLL,18.4,DOMESTIC
MISSISSIPPI,COAHOMA,19.4,IRRIGATION
MISSISSIPPI,DE SOTO,0.6,DOMESTIC
MISSISSIPPI,DE SOTO,0.6,PUBLIC SUPPLY
MISSISSIPPI,GEORGE,1.0,FIRE
MISSISSIPPI,GEORGE,0.7,IRRIGATION
MISSISSIPPI,HANCOCK,5.4,DOMESTIC
MISSISSIPPI,HARRISON,6.6,IRRIGATION
MISSISSIPPI,HARRISON,6.1,DOMESTIC
MISSISSIPPI,JACKSON,15.8,INDUSTRIAL
MISSISSIPPI,JACKSON,15.0,DOMESTIC
MISSISSIPPI,JACKSON,1.0,DOMESTIC
MISSISSIPPI,LAMAR,10.8,DOMESTIC
MISSISSIPPI,LAMAR,8.9,IRRIGATION
MISSISSIPPI,LAMAR,1.0,DOMESTIC
MISSISSIPPI,LEFLORE,8.2,INDUSTRIAL
MISSISSIPPI,LEFLORE,7.8,DOMESTIC
MISSISSIPPI,PANOLA,5.3,DOMESTIC
MISSISSIPPI,PEARL RIVER,5.0,DOMESTIC
MISSISSIPPI,PEARL RIVER,0.8,DOMESTIC
MISSISSIPPI,PERRY,0.6,OTHER
MISSISSIPPI,PIKE,1.2,DOMESTIC
MISSISSIPPI,STONE,7.7,DOMESTIC
MISSISSIPPI,STONE,1.0,INDUSTRIAL
MISSISSIPPI,TATE,22.7,DOMESTIC
MISSISSIPPI,TATE,0.7,DOMESTIC
MISSISSIPPI,TATE,0.4,UNUSED
MISSISSIPPI,YALOBUSHA,1.9,DOMESTIC
MISSISSIPPI,YALOBUSHA,0.8,DOMESTIC
MISSOURI,BARRY,0.4,DOMESTIC
MISSOURI,BARTON,2.6,DOMESTIC
MISSOURI,DADE,18.2,DOMESTIC
MISSOURI,DADE,15.1,DOMESTIC
MISSOURI,DADE,6.2,DOMESTIC
MISSOURI,DADE,2.9,DOMESTIC
MISSOURI,DADE,0.6,DOMESTIC
MISSOURI,GREENE,4.3,DOMESTIC
MISSOURI,GREENE,0.4,DOMESTIC
MISSOURI,GREENE,0.4,DOMESTIC
MISSOURI,JASPER,2.7,DOMESTIC
MISSOURI,JASPER,0.6,DOMESTIC
MISSOURI,JASPER,0.6,DOMESTIC
MISSOURI,JASPER,0.4,DOMESTIC
MISSOURI,LAWRENCE,22.1,DOMESTIC
MISSOURI,LAWRENCE,9.0,DOMESTIC
MISSOURI,LAWRENCE,4.7,DOMESTIC
MISSOURI,NEWTON,5.0,DOMESTIC
MISSOURI,NEWTON,1.0,DOMESTIC
MISSOURI,ST CHARLES,55.6,UNUSED
MISSOURI,ST CHARLES,29.8,UNUSED
MISSOURI,ST CHARLES,15.0,UNUSED
MISSOURI,ST CHARLES,6.1,UNUSED
MISSOURI,ST CHARLES,5.3,UNUSED
MISSOURI,ST CHARLES,3.1,UNUSED
MISSOURI,ST CHARLES,1.9,UNUSED
MISSOURI,ST CHARLES,1.8,UNUSED
MISSOURI,ST CHARLES,1.0,UNUSED
MISSOURI,ST CHARLES,0.6,UNUSED
MONTANA,CARBON,130.4,UNUSED
MONTANA,CARBON,111.4,STOCK
MONTANA,CARBON,23.6,DOMESTIC
MONTANA,CARBON,20.2,DOMESTIC
MONTANA,CARBON,19.2,DOMESTIC
MONTANA,CARBON,11.3,DOMESTIC
MONTANA,CARBON,3.7,UNUSED
MONTANA,CARBON,1.0,UNUSED
MONTANA,CARBON,0.9,UNUSED
MONTANA,CARBON,0.8,UNUSED
MONTANA,CARBON,0.7,UNUSED
MONTANA,CARBON,0.7,UNUSED
MONTANA,CARBON,0.6,UNUSED
MONTANA,CARBON,0.6,UNUSED
MONTANA,CARBON,0.5,UNUSED
MONTANA,CARBON,0.4,UNUSED
MONTANA,MISSOULA,6.4,DOMESTIC
MONTANA,MISSOULA,6.2,DOMESTIC
MONTANA,MISSOULA,6.0,IRRIGATION
MONTANA,MISSOULA,4.9,DOMESTIC
MONTANA,MISSOULA,4.0,DOMESTIC
MONTANA,MISSOULA,3.8,IRRIGATION
MONTANA,MISSOULA,3.7,DOMESTIC
MONTANA,MISSOULA,1.5,DOMESTIC
MONTANA,MISSOULA,1.2,DOMESTIC
MONTANA,MISSOULA,0.5,DOMESTIC
MONTANA,RAVALLI,10.5,DOMESTIC
MONTANA,RAVALLI,9.3,DOMESTIC
MONTANA,RAVALLI,7.7,DOMESTIC
MONTANA,RAVALLI,5.7,DOMESTIC
MONTANA,RAVALLI,5.2,DOMESTIC
MONTANA,RAVALLI,4.8,DOMESTIC
MONTANA,RAVALLI,4.7,DOMESTIC
MONTANA,RAVALLI,4.1,DOMESTIC
MONTANA,RAVALLI,3.5,DOMESTIC
MONTANA,RAVALLI,3.4,DOMESTIC
MONTANA,RAVALLI,1.8,DOMESTIC
MONTANA,RAVALLI,1.5,DOMESTIC
MONTANA,RAVALLI,1.5,DOMESTIC
MONTANA,RAVALLI,1.4,DOMESTIC
MONTANA,RAVALLI,1.4,DOMESTIC
MONTANA,RAVALLI,1.4,DOMESTIC
MONTANA,RAVALLI,1.4,DOMESTIC
MONTANA,RAVALLI,1.0,DOMESTIC
MONTANA,RAVALLI,0.6,DOMESTIC
MONTANA,RAVALLI,0.4,DOMESTIC
NEBRASKA,ADAMS,20.7,DOMESTIC
NEBRASKA,ADAMS,20.5,UNUSED
NEBRASKA,ADAMS,14.1,PUBLIC SUPPLY
NEBRASKA,ADAMS,12.9,DOMESTIC
NEBRASKA,ANTELOPE,13.9,DOMESTIC
NEBRASKA,ARTHUR,11.0,DOMESTIC
NEBRASKA,BLAINE,7.6,DOMESTIC
NEBRASKA,BOONE,12.6,DOMESTIC
NEBRASKA,BOX BUTTE,26.0,DOMESTIC
NEBRASKA,BROWN,9.5,DOMESTIC
NEBRASKA,BROWN,9.2,DOMESTIC
NEBRASKA,BUFFALO,30.2,DOMESTIC
NEBRASKA,BUFFALO,17.4,DOMESTIC
NEBRASKA,BUFFALO,14.7,DOMESTIC
NEBRASKA,BURT,26.7,UNUSED
NEBRASKA,BURT,15.8,UNUSED
NEBRASKA,BUTLER,35.9,PUBLIC SUPPLY
NEBRASKA,BUTLER,12.6,UNUSED
NEBRASKA,BUTLER,12.1,UNUSED
NEBRASKA,CEDAR,42.3,DOMESTIC
NEBRASKA,CEDAR,28.9,UNUSED
NEBRASKA,CEDAR,19.0,UNUSED
NEBRASKA,CHASE,26.1,DOMESTIC
NEBRASKA,CHASE,25.9,DOMESTIC
NEBRASKA,CHASE,17.3,DOMESTIC
NEBRASKA,CHERRY,16.1,DOMESTIC
NEBRASKA,CHERRY,15.4,DOMESTIC
NEBRASKA,CHERRY,12.9,DOMESTIC
NEBRASKA,CHERRY,11.5,DOMESTIC
NEBRASKA,CHERRY,10.5,DOMESTIC
NEBRASKA,CHERRY,8.9,DOMESTIC
NEBRASKA,CHERRY,8.8,DOMESTIC
NEBRASKA,CHERRY,8.5,DOMESTIC
NEBRASKA,CHERRY,8.2,DOMESTIC
NEBRASKA,CHERRY,7.1,DOMESTIC
NEBRASKA,CHERRY,5.4,DOMESTIC
NEBRASKA,CHERRY,4.6,DOMESTIC
NEBRASKA,CHERRY,3.6,DOMESTIC
NEBRASKA,CHEYENNE,19.9,DOMESTIC
NEBRASKA,CHEYENNE,19.5,DOMESTIC
NEBRASKA,CHEYENNE,19.4,DOMESTIC
NEBRASKA,CHEYENNE,16.7,DOMESTIC
NEBRASKA,CLAY,27.5,DOMESTIC
NEBRASKA,CLAY,19.0,DOMESTIC
NEBRASKA,CLAY,17.6,UNUSED
NEBRASKA,CLAY,10.1,UNUSED
NEBRASKA,CLAY,8.1,DOMESTIC
NEBRASKA,COLFAX,86.0,DOMESTIC
NEBRASKA,COLFAX,15.4,UNUSED
NEBRASKA,CUMING,37.9,UNUSED
NEBRASKA,CUMING,33.9,UNUSED
NEBRASKA,CUMING,27.7,UNUSED
NEBRASKA,CUMING,24.7,DOMESTIC
NEBRASKA,CUMING,16.3,UNUSED
NEBRASKA,CUSTER,19.7,DOMESTIC
NEBRASKA,CUSTER,16.1,DOMESTIC
NEBRASKA,CUSTER,15.5,DOMESTIC
NEBRASKA,CUSTER,15.4,DOMESTIC
NEBRASKA,CUSTER,12.2,DOMESTIC
NEBRASKA,DAWSON,28.1,DOMESTIC
NEBRASKA,DAWSON,24.3,DOMESTIC
NEBRASKA,DAWSON,17.3,DOMESTIC
NEBRASKA,DEUEL,12.4,DOMESTIC
NEBRASKA,DIXON,22.9,UNUSED
NEBRASKA,DODGE,117.9,UNUSED
NEBRASKA,DODGE,71.2,UNUSED
NEBRASKA,DODGE,34.0,UNUSED
NEBRASKA,DODGE,12.6,UNUSED
NEBRASKA,DODGE,11.3,DOMESTIC
NEBRASKA,DOUGLAS,34.1,UNUSED
NEBRASKA,FILLMORE,42.0,DOMESTIC
NEBRASKA,FILLMORE,23.3,UNUSED
NEBRASKA,FILLMORE,20.3,UNUSED
NEBRASKA,FILLMORE,18.0,DOMESTIC
NEBRASKA,FILLMORE,15.0,UNUSED
NEBRASKA,FILLMORE,13.0,DOMESTIC
NEBRASKA,FILLMORE,8.4,PUBLIC SUPPLY
NEBRASKA,FRANKLIN,16.1,DOMESTIC
NEBRASKA,FRANKLIN,12.5,DOMESTIC
NEBRASKA,FURNAS,25.3,DOMESTIC
NEBRASKA,GARDEN,8.8,DOMESTIC
NEBRASKA,GARFIELD,15.2,DOMESTIC
NEBRASKA,GARFIELD,3.7,DOMESTIC
NEBRASKA,GOSPER,22.5,DOMESTIC
NEBRASKA,GOSPER,22.2,DOMESTIC
NEBRASKA,GRANT,11.5,DOMESTIC
NEBRASKA,GRANT,7.1,DOMESTIC
NEBRASKA,HALL,26.6,DOMESTIC
NEBRASKA,HALL,17.3,DOMESTIC
NEBRASKA,HAMILTON,23.4,UNUSED
NEBRASKA,HAMILTON,18.9,UNUSED
NEBRASKA,HAMILTON,18.1,UNUSED
NEBRASKA,HAMILTON,15.4,UNUSED
NEBRASKA,HAMILTON,14.5,UNUSED
NEBRASKA,HAMILTON,13.6,PUBLIC SUPPLY
NEBRASKA,HAMILTON,13.1,DOMESTIC
NEBRASKA,HARLAN,21.2,DOMESTIC
NEBRASKA,HAYES,30.5,DOMESTIC
NEBRASKA,HITCHCOCK,35.2,DOMESTIC
NEBRASKA,HITCHCOCK,30.9,DOMESTIC
NEBRASKA,HITCHCOCK,26.8,DOMESTIC
NEBRASKA,HOLT,16.3,DOMESTIC
NEBRASKA,HOLT,12.5,DOMESTIC
NEBRASKA,HOLT,11.6,DOMESTIC
NEBRASKA,HOLT,10.0,DOMESTIC
NEBRASKA,HOLT,9.9,DOMESTIC
NEBRASKA,HOLT,8.8,DOMESTIC
NEBRASKA,HOLT,8.2,DOMESTIC
NEBRASKA,HOLT,5.7,DOMESTIC
